연번,비상소화장치일련번호,비상소화장치고유번호,geometry
2291,110081385,000045,POINT (126.90643555773855 37.49890182376881)
2292,110080641,87,POINT (126.95851408167371 37.558279017939626)
2293,110080394,15,POINT (126.81352776494411 37.5618103308727)
2294,110080419,000362,POINT (126.96609359607426 37.55704141573618)
2295,110080185,84,POINT (126.94769960053979 37.588637379919774)
2296,110081752,000029,POINT (126.95379494117262 37.556623181833324)
2297,110081739,000041,POINT (126.90755728537734 37.55576710929067)
2298,110081518,150,POINT (127.04406844038488 37.605836042685326)
2299,110081774,000074,POINT (126.90219598231077 37.555041915068635)
2300,110084973,000094,POINT (127.02753157196233 37.46636290632563)
2301,110080485,5-20,POINT (126.96304934526464 37.60312644334794)
2302,110085114,409,POINT (127.00902736262456 37.563988067417384)
2303,110085148,000082,POINT (126.88668517347912 37.527177117373554)
2304,110085221,000003,POINT (127.04513980591182 37.56331531570637)
2305,110085222,000012,POINT (127.0163833881616 37.543588759981255)
2306,110085232,000006,POINT (127.03296512508028 37.54897308005088)
2307,110085233,000020,POINT (127.03011135378492 37.552033561068704)
2308,110083250,000183,POINT (126.93202747040864 37.480483520250466)
2309,110085255,000138,POINT (127.08048095952401 37.53390165945892)
2310,110085256,000139,POINT (127.07964472275668 37.53443527043105)
2311,110085257,000140,POINT (127.07908261991834 37.534752226095186)
2312,110083274,4-23,POINT (127.0054695833158 37.584608749960026)
2313,110083248,000184,POINT (126.92299179749804 37.46796480475706)
2314,110085313,000083,POINT (126.9044531360458 37.51499831073536)
2315,110085269,139,POINT (127.03013291347163 37.67940465656058)
2316,110085271,084,POINT (127.04026720539576 37.57940585608136)
2317,110085272,085,POINT (127.04000951783377 37.57933589479052)
2318,110085273,086,POINT (127.0399961518897 37.580687284193615)
2319,110085274,4-55,POINT (126.99925643720205 37.57032027518015)
2320,110085275,6-67,POINT (127.0109359034136 37.57094917388092)
2321,110085276,000085,POINT (127.07763509678927 37.48370392232521)
2322,110083320,49,POINT (126.91548181212323 37.579889758275336)
2323,110085314,000084,POINT (126.90518201815921 37.51541670443091)
2324,110085350,000105,POINT (126.89154382708769 37.48155910833996)
2325,110085367,000085,POINT (126.89109729793987 37.51502518773674)
2326,110081327,049,POINT (127.04418008518536 37.57587711108432)
2327,110080907,4-17,POINT (127.0066681278505 37.576607987451176)
2328,110080908,000131,POINT (127.00779772192037 37.56289933855054)
2329,110081328,050(2407),POINT (127.05433945370069 37.58057438370219)
2330,110080909,000143,POINT (126.99606939021298 37.563169423186594)
2331,110080910,000140,POINT (126.9954766338369 37.55897943995067)
2332,110080911,000141,POINT (126.997909041682 37.55868569751142)
2333,110080912,000142,POINT (126.99668890682894 37.55269065480435)
2334,110080913,000129,POINT (127.00754860330437 37.553904437402)
2335,110081330,004,POINT (127.06662230173684 37.58444230823211)
2336,110081332,003,POINT (127.06091727663978 37.586227934302194)
2337,110081333,029,POINT (127.0541774369148 37.59373398861692)
2338,110081334,030,POINT (127.04151055613724 37.589373255553475)
2339,110081335,011,POINT (127.06639812692488 37.601619325670555)
2340,110081709,000004,POINT (126.95262733840656 37.55636280763468)
2341,110081710,000005,POINT (126.96240560465226 37.54951688193203)
2342,110081711,000007,POINT (126.94187229745724 37.543061546276526)
2343,110081601,139,POINT (127.02691473876482 37.60470725647979)
2344,110081602,12,POINT (126.85162045808322 37.5394382806247)
2345,110081609,000082,POINT (127.12730303969009 37.53666373496024)
2346,110081613,000087,POINT (127.13279604327485 37.54130391755177)
2347,110081614,000089,POINT (127.13162556403233 37.5441033088756)
2348,110081619,000094,POINT (127.12516115646574 37.53716549494452)
2349,110081622,000007,POINT (127.13524855650246 37.527540956794205)
2350,110081623,000010,POINT (127.1437043669389 37.53789906434171)
2351,110081624,000016,POINT (127.1321780106623 37.54110963551702)
2352,110081632,000006,POINT (127.12694616752958 37.540599588686106)
2353,110081021,000125,POINT (127.04805502138272 37.56156259305189)
2354,110081022,000126,POINT (127.0205325456261 37.55750860259727)
2355,110081023,000127,POINT (127.08808926932315 37.5687131304109)
2356,110081025,000128,POINT (127.08047953651077 37.53849402643185)
2357,110081026,000130,POINT (127.04136347534454 37.569529735666215)
2358,110081027,000027,POINT (127.0813862599381 37.569162558293954)
2359,110082603,000314,POINT (126.95477706286853 37.49236076825588)
2360,110081767,000067,POINT (126.94807975449422 37.555377639823796)
2361,110080221,000026,POINT (127.03809645384224 37.49215501812927)
2362,110080224,000029,POINT (127.03168756596556 37.505103630417544)
2363,110080225,000030,POINT (127.04471877484647 37.5066042287002)
2364,110080226,000031,POINT (127.02924682573666 37.50226142742554)
2365,110080227,000032,POINT (127.03280683334104 37.50365957950483)
2366,110080229,000034,POINT (127.03562438050396 37.49625294431327)
2367,110080233,000038,POINT (127.04624975645307 37.522307122581886)
2368,110080234,000039,POINT (127.05368121299145 37.52396084736595)
2369,110080235,000040,POINT (127.06547371636552 37.51640486701112)
2370,110080237,000042,POINT (127.04651077747883 37.51334432149808)
2371,110080238,000043,POINT (127.06297102568276 37.517782657721696)
2372,110080239,000010,POINT (127.0347725035276 37.526243836466335)
2373,110080241,000014,POINT (127.03143076418309 37.51846622427164)
2374,110080243,000058,POINT (127.0549557039463 37.49776192734997)
2375,110080244,000059,POINT (127.05697203275233 37.499128080086834)
2376,110080245,000079,POINT (127.06177940000276 37.517749153349776)
2377,110081433,5,POINT (127.0076222196716 37.582133397711154)
2378,110081435,7,POINT (127.0363701452358 37.59827622380807)
2379,110081436,8,POINT (127.02065128681592 37.599214563850076)
2380,110081438,10,POINT (127.01534578739142 37.60728514577578)
2381,110081439,11,POINT (127.00314989725454 37.61420585356138)
2382,110081440,12,POINT (127.00967868929939 37.612609680446376)
2383,110081441,21,POINT (126.99530206253262 37.59512049900556)
2384,110081443,14,POINT (127.00418538362929 37.59975836348377)
2385,110081444,15,POINT (127.00862651311611 37.584432328169775)
2386,110081445,16,POINT (127.01632907384882 37.599554585283954)
2387,110081446,18,POINT (127.03400888003593 37.605515322410696)
2388,110081447,19,POINT (127.0069125707393 37.60730570236816)
2389,110081448,20,POINT (126.99527334398964 37.60674218021097)
2390,110081450,23,POINT (127.01833819338175 37.578402286238166)
2391,110081751,000050,POINT (126.9061876858499 37.55579306186598)
2392,110081753,000038,POINT (126.95182722504774 37.54047293132431)
2393,110082397,000124,POINT (126.91818597233325 37.46943290102429)
2394,110081452,25,POINT (127.00520016925346 37.61307660411413)
2395,110082398,000027,POINT (126.96162245915333 37.48128300705027)
2396,110081454,27,POINT (127.05035292247342 37.61861154061167)
2397,110081456,29,POINT (127.04676631745164 37.61284323525731)
2398,110081457,30,POINT (127.04164409377795 37.611983860538864)
2399,110085198,83호,POINT (127.0666503453802 37.59545041152028)
2400,110080369,27,POINT (126.86093802187445 37.54834643911143)
2401,110080370,28,POINT (126.85304204328271 37.540630486748384)
2402,110080375,33,POINT (126.81249365964652 37.56460648828393)
2403,110080376,34,POINT (126.80305629854747 37.5869974592268)
2404,110080377,35,POINT (126.80273004004395 37.587939857784)
2405,110080379,37,POINT (126.80948867799468 37.56650386189087)
2406,110080380,01,POINT (126.8621279308686 37.53684074761186)
2407,110080381,02,POINT (126.87319981099986 37.55383703049519)
2408,110080383,05,POINT (126.8503461859978 37.53764001363233)
2409,110080384,06,POINT (126.84529841665469 37.538336183533175)
2410,110080385,07,POINT (126.84912455353356 37.54331395553736)
2411,110080386,08,POINT (126.86219162779774 37.53312697894968)
2412,110085326,000408,POINT (126.9682341882294 37.558561346023005)
2413,110081225,000053,POINT (126.96990774596117 37.53946480420959)
2414,110085383,000086,POINT (126.90588999929723 37.52039415938798)
2415,110085403,000141,POINT (127.08913841686794 37.557760019383565)
2416,110085532,000187,POINT (126.92763497739934 37.4819802909437)
2417,110085533,000188,POINT (126.92708174967697 37.4823876909501)
2418,110085534,000189,POINT (126.91100181862669 37.48281440008847)
2419,110084970,000400,POINT (126.9277445621454 37.50261802950271)
2420,110085065,000186,POINT (126.93558646287387 37.46470963541539)
2421,110081432,1,POINT (127.03455177063533 37.60997103534285)
2422,110085249,49,POINT (126.81234206454225 37.57151940410235)
2423,110083261,144,POINT (126.92286817592296 37.57696847825017)
2424,110085535,2-23,POINT (127.0842983494329 37.57736535317582)
2425,110084724,078,POINT (127.03329659303135 37.58537765516689)
2426,110085596,91,POINT (126.93480259557458 37.62244168326312)
2427,110085597,92,POINT (126.93412086336264 37.62148663969387)
2428,110085601,사설-1,POINT (126.90955719579553 37.47139941475184)
2429,110081118,000104,POINT (127.06765836823718 37.55288633616592)
2430,110081670,000061,POINT (127.1322574838237 37.54284673669443)
2431,110085673,20,POINT (126.83814355752689 37.53786332335051)
2432,110085674,50,POINT (126.8146787498131 37.565579387994326)
2433,110085675,51,POINT (126.8392535064132 37.5335655609191)
2434,110085685,13,POINT (126.8537681248121 37.54956644245821)
2435,110085694,1-18,POINT (127.07940317284428 37.61308246383992)
2436,110085695,1-19,POINT (127.08110752254318 37.60928835627874)
2437,110085713,410,POINT (126.99997064515262 37.56653499837607)
2438,110085714,411,POINT (126.99971846995997 37.56570604431713)
2439,110085737,442,POINT (127.02268265130468 37.63036518416741)
2440,110085738,443,POINT (127.02256281877652 37.63177636344545)
2441,110085739,445,POINT (127.01427952682177 37.62263167634248)
2442,110085740,444,POINT (127.01644918772547 37.62156743180426)
2443,110085744,222,POINT (127.0131119237728 37.64442158539951)
2444,110085780,000030,POINT (127.04642231303521 37.56186064643018)
2445,110085885,000090,POINT (126.89947558908817 37.49093839873736)
2446,110085818,000041,POINT (127.04066062009267 37.56873582900866)
2447,110085827,51,POINT (127.02179437018054 37.66135308313125)
2448,110086310,000048,POINT (126.85036274229877 37.484620724193306)
2449,110086439,091,POINT (127.03923455728369 37.579742462969804)
2450,110086443,092,POINT (127.04024010886944 37.58018557707452)
2451,110086444,093,POINT (127.0412492312445 37.57994815523501)
2452,110086445,094(매),POINT (127.04182920365943 37.580174574837635)
2453,110086734,000147(매설식),POINT (126.98513213636984 37.545254611981534)
2454,110086735,000149(매설식),POINT (126.9849741968489 37.544948226779795)
2455,110086736,000148(매설식),POINT (126.98475517712 37.54469588551103)
2456,110086473,095,POINT (127.04162173812662 37.577299437648136)
2457,110086489,000139,POINT (127.06790430212826 37.5499343215467)
2458,110086490,000140,POINT (127.0684558331517 37.55084681063557)
2459,110086491,000141,POINT (127.06792772580879 37.5510612306371)
2460,110086492,000142,POINT (127.06663694199952 37.5485955734156)
2461,110086495,000087,POINT (127.0491003377796 37.48143343876551)
2462,110086013,4-22(매),POINT (127.07540999836617 37.6048811201017)
2463,110086014,4-23(매),POINT (127.076992613266 37.605096356667886)
2464,110086206,000096,POINT (126.98983275396292 37.47234630189096)
2465,110086518,000092,POINT (126.90011112650105 37.49158505198568)
2466,110086519,000093,POINT (126.89953862628299 37.4912695317897)
2467,110086593,000095,POINT (127.04236416035621 37.50505027897825)
2468,110086594,000096,POINT (127.04337450110832 37.50485095290395)
2469,110086595,000097,POINT (127.0440454376212 37.5047192402219)
2470,110086596,000098,POINT (127.0451324511103 37.50450371925622)
2471,110086597,000099,POINT (127.05157638398433 37.49731750574306)
2472,110086598,000088,POINT (127.03499604320902 37.51002911090965)
2473,110086599,000089,POINT (127.02346000980161 37.510017674419004)
2474,110086600,000090,POINT (127.02388257257427 37.5090139583363)
2475,110086601,000091,POINT (127.02331362893635 37.50881813326475)
2476,110086602,000092,POINT (127.06717957217779 37.48852565876017)
2477,110086603,000093,POINT (127.06790113363567 37.48876966647659)
2478,110086604,000094,POINT (127.06870924890703 37.489012724283725)
2479,110086606,000143,POINT (127.03942762054531 37.56889110480254)
2480,110086607,000144,POINT (127.03777661775676 37.567920553431975)
2481,110086608,000145,POINT (127.03849221463979 37.56946817446029)
2482,110086609,000146,POINT (127.0366521894227 37.56934925210973)
2483,110086610,000147,POINT (127.03811032751356 37.56911879934204)
2484,110086611,000148,POINT (127.03830262530195 37.569962196497514)
2485,110086612,000149,POINT (127.03879503901587 37.570606085743286)
2486,110086613,000150,POINT (127.03868901296734 37.56851952616162)
2487,110086614,000151,POINT (127.03999786431243 37.57134206072225)
2488,110086615,000152,POINT (127.04041769385603 37.56944024893384)
2489,110086179,000015,POINT (126.90411702009553 37.49637152566855)
2490,110086616,000153,POINT (127.04040572978612 37.560021162718364)
2491,110086181,001,POINT (127.03578972122108 37.6655825480176)
2492,110086182,002,POINT (127.03765657909848 37.639308026141826)
2493,110086183,003,POINT (127.0148225031598 37.65553835217517)
2494,110086200,107,POINT (126.88835251421663 37.481344722707135)
2495,110086218,2-44,POINT (126.96969658629038 37.577254990554295)
2496,110086233,446,POINT (127.01443145909379 37.63015368113578)
2497,110086253,301,POINT (127.06211163605599 37.60972985849214)
2498,110086254,000007,POINT (126.89522825236962 37.494175244195354)
2499,110086617,000154,POINT (127.04014967278715 37.559637358179224)
2500,110086618,000155,POINT (127.03999724919193 37.55911527745707)
2501,110086619,000156,POINT (127.04037268103778 37.559012437321876)
2502,110086620,000157,POINT (127.05389833145173 37.53823995449428)
2503,110086621,000158,POINT (127.05424743996548 37.537682336056896)
2504,110086622,000159,POINT (127.05462039715918 37.5377700722977)
2505,110086623,000160,POINT (127.05442155879008 37.53802872749816)
2506,110086624,000161,POINT (127.04176395226568 37.57022555413259)
2507,110086625,000162,POINT (127.03274478459905 37.560778383753075)
2508,110086626,000163,POINT (127.05387393723024 37.56455873866232)
2509,110086627,000164,POINT (127.05201722794035 37.56302139788462)
2510,110086243,000050,POINT (126.8956913651446 37.49532195431301)
2511,110086281,2-24,POINT (127.09324326035767 37.57857058530873)
2512,110086255,000069,POINT (126.90035930900976 37.487137540295805)
2513,110086628,000165,POINT (127.05357752104965 37.563186962017724)
2514,110086629,000166,POINT (127.05210660021044 37.56430374751966)
2515,110086630,000167,POINT (127.05273915623906 37.563815480751366)
2516,110086631,000168,POINT (127.0357953443696 37.57040211236798)
2517,110086303,000097,POINT (127.03378517856444 37.474083377291144)
2518,110086220,000086,POINT (127.04507676740513 37.52250528694632)
2519,110086634,005,POINT (127.03682412949271 37.639962547053116)
2520,110086635,006,POINT (127.0397442810166 37.638224523367576)
2521,110086637,004,POINT (127.03958807042487 37.66935534703261)
2522,110086638,008,POINT (127.03488661396389 37.66492268964681)
2523,110086690,000405,POINT (126.96258864507801 37.50680272553811)
2524,110086692,140,POINT (127.042358365992 37.684767509126026)
2525,110081978,000029,POINT (126.84360707032131 37.49650334444489)
2526,110086641,007,POINT (127.03288994160347 37.64826771457066)
2527,110086478,096(매),POINT (127.04345907132702 37.58079237018387)
2528,110080569,3-29,POINT (126.98973943979776 37.57515933391496)
2529,110084393,000118,POINT (127.06861268692596 37.52950208901569)
2530,110084429,000069,POINT (127.07754247704675 37.52764765456296)
2531,110084997,3-35,POINT (127.10024965333412 37.58706419479926)
2532,110085521,000402,POINT (126.97463199604951 37.48268715470581)
2533,110081975,000030,POINT (126.88868608821973 37.498044708592786)
2534,110081272,000107,POINT (126.98480086168756 37.5422012619964)
2535,110081094,000072,POINT (127.04803520899998 37.53775555298407)
2536,110082145,000010,POINT (126.96690709044724 37.468362464949955)
2537,110080490,5-21,POINT (126.95934428615452 37.603887945336446)
2538,110082716,071,POINT (127.0670896128166 37.59732457282154)
2539,110082599,000310,POINT (126.9375144343798 37.50848476688941)
2540,110080472,2-35,POINT (126.97324957185181 37.586636419014816)
2541,110080175,49,POINT (126.91769299158867 37.58533963064237)
2542,110081163,000132,POINT (126.9625958066868 37.53799717572698)
2543,110082166,000075,POINT (126.91357036539277 37.489810014895276)
2544,110080367,25,POINT (126.8089381057331 37.5633036799914)
2545,110082448,047,POINT (126.86401524455928 37.53458688779874)
2546,110080124,16,POINT (126.93505014887155 37.567811735545085)
2547,110082525,2-8,POINT (127.07822847541225 37.58462081276862)
2548,110082404,000120,POINT (126.916553785999 37.46208105696927)
2549,110080754,2-40,POINT (126.95996127726815 37.57811768808295)
2550,110080832,6-56,POINT (127.0113670534695 37.576575667334744)
2551,110080397,19,POINT (126.809727158775 37.5635432479305)
2552,110080421,2-14,POINT (126.96558461873903 37.58083696594858)
2553,110086202,52,POINT (126.85284473132145 37.53389320124487)
2554,110086362,219,POINT (127.06182936219336 37.61100410633884)
2555,110086688,000169,POINT (127.01798911774716 37.55235401040178)
2556,110086689,000170,POINT (127.01992814855728 37.54513589234709)
2557,110086006,000078,POINT (126.894289163869 37.46569069758616)
2558,110086259,3-40,POINT (126.9897439208226 37.57313141045596)
2559,110080699,2-02,POINT (126.96638613638154 37.58585318061866)
2560,110086698,000145(매설식),POINT (126.97643995285033 37.55020852624938)
2561,110086699,000146(매설식),POINT (126.97643995285033 37.55020852624938)
2562,110086705,098(매),POINT (127.04187353022283 37.58004182387434)
2563,110086706,097(매),POINT (127.04105134133899 37.57973477680835)
2564,110086800,000150,POINT (126.99431551410038 37.52090170807711)
2565,110086837,000102,POINT (126.90320600700905 37.45370357858329)
2566,110086782,000098,POINT (127.0381013727635 37.48436638651324)
2567,110086783,000099,POINT (127.05393877012679 37.464580639556374)
2568,110086792,3-8,POINT (127.07494949326822 37.62222172889374)
2569,110086738,149,POINT (126.91646543556553 37.58112241335434)
2570,110086793,3-9,POINT (127.07595291831258 37.62237954813647)
2571,110086794,3-10,POINT (127.07647252645735 37.62250103961502)
2572,110086840,000095,POINT (127.06157256009061 37.484355662394314)
2573,110086951,000114,POINT (126.90652076238354 37.55520441891574)
2574,110086956,302,POINT (127.0160008573211 37.592071394344636)
2575,110087004,000152,POINT (126.99774341480779 37.52310695457717)
2576,110087205,99,POINT (126.88851307634532 37.48343094673663)
2577,110087199,104,POINT (126.90950928483174 37.45094694545721)
2578,110087029,101,POINT (127.06767705351837 37.598531024797445)
2579,110087002,000153,POINT (126.96991466972982 37.54381208984124)
2580,110087003,000154,POINT (126.9697484417787 37.54749173530922)
2581,110087030,103,POINT (127.03693556343825 37.58808466349909)
2582,110087031,104,POINT (127.02584910610253 37.57694549796041)
2583,110087032,105,POINT (127.03128758602095 37.572446250446696)
2584,110087036,000101,POINT (126.99063617784041 37.46556773124382)
2585,110085376,000143(매설식),POINT (126.97501020813314 37.55229536432512)
2586,110085377,000144(매설식),POINT (126.97504718909114 37.552954467806636)
2587,110085385,6-68,POINT (127.01154256137234 37.57096864623642)
2588,110085490,000106,POINT (126.88131474232785 37.48652816361925)
2589,110085520,000401,POINT (126.97980585893005 37.487896045440536)
2590,110084968,000102,POINT (126.95752514296835 37.55176552757763)
2591,110085002,437,POINT (127.01161542166435 37.62426811823327)
2592,110086845,141,POINT (127.04483211807592 37.670450578370954)
2593,110085143,000081,POINT (126.90566624560908 37.53299987430395)
2594,110084855,47,POINT (126.85935897179465 37.55012414036475)
2595,110085329,000027,POINT (127.02843404299487 37.560876831340146)
2596,110085261,104,POINT (126.87997831970225 37.510321191849286)
2597,110085330,000029,POINT (127.03027707413023 37.56232739794934)
2598,110085353,89(매),POINT (127.03974275797843 37.57912042419563)
2599,110085354,90(매),POINT (127.0420390782245 37.579810290559365)
2600,110085355,2-43,POINT (126.96745539476343 37.58040021155138)
2601,110085508,000008,POINT (127.01939004920416 37.54753892923232)
2602,110085513,148,POINT (126.94925327808174 37.59898774120453)
2603,110085516,000403,POINT (126.94073595446186 37.50476588834877)
2604,110085517,000404,POINT (126.93132992126436 37.498917660926054)
2605,110081372,000034,POINT (126.90783659732249 37.51156028369617)
2606,110086869,099,POINT (127.05711984497144 37.58786853253943)
2607,110085594,300,POINT (127.02148349472195 37.60236467007375)
2608,110085640,438,POINT (127.01575947938456 37.62123655146358)
2609,110085641,439,POINT (127.01708183958638 37.62596708676658)
2610,110085642,440,POINT (127.01652219416971 37.626319433279924)
2611,110085643,441,POINT (127.0160420868417 37.62858224064478)
2612,110086875,150,POINT (126.92255131320914 37.581721275637726)
2613,110086881,3-11,POINT (127.08065803659657 37.621136258846334)
2614,110081476,61,POINT (127.00579033822149 37.59376527275613)
2615,110085748,88,POINT (126.90821106950666 37.51985815862659)
2616,110085749,89,POINT (126.90851783735512 37.52073512645572)
2617,110085829,2-20,POINT (127.0719221711121 37.6633242247207)
2618,110085886,000091,POINT (126.8983206152971 37.490226744903474)
2619,110085913,000142,POINT (127.07123100082093 37.55443757628471)
2620,110081227,000055,POINT (126.95874474424879 37.54257808059405)
2621,110080498,1-03,POINT (126.98077104157866 37.577679645618375)
2622,110081125,000095,POINT (127.01699873249429 37.551435397215144)
2623,110083321,84,POINT (126.9188265024249 37.594268859853734)
2624,110083952,88,POINT (126.91930696646772 37.605513088090305)
2625,110080173,48,POINT (126.9259307937368 37.607201316257985)
2626,110082488,1-10,POINT (127.10053672676278 37.61787461133017)
2627,110083902,055,POINT (126.82531176184048 37.53087383982927)
2628,110081831,404,POINT (127.02174599422075 37.630784157851316)
2629,110083068,000092,POINT (126.8938360328538 37.467163263901256)
2630,110083949,49,POINT (126.99114542496609 37.60126721492584)
2631,110083914,5-44,POINT (126.96706781803728 37.59613291855065)
2632,110083950,000138,POINT (126.98288620815927 37.54638477937386)
2633,110080349,000060,POINT (127.00626080451839 37.48751473421992)
2634,110084569,217,POINT (127.05990422814102 37.605510083548914)
2635,110082241,000098,POINT (126.92932145230603 37.47043776464358)
2636,110082173,000092,POINT (126.92194962234004 37.47088703994102)
2637,110081403,000062,POINT (126.89643617510045 37.510507295615476)
2638,110082458,010,POINT (126.86503144158695 37.534432911741625)
2639,110081745,000036,POINT (126.92369576977751 37.54537179159727)
2640,110082188,000064,POINT (126.93172772999387 37.481769922768564)
2641,110081404,000063,POINT (126.90340193743624 37.51431319949441)
2642,110084822,138,POINT (127.03342787490357 37.653097240421616)
2643,110084823,000114,POINT (126.90700149015889 37.5682304440685)
2644,110084824,000142,POINT (126.96959802802418 37.54865487047823)
2645,110084853,46,POINT (126.84406570322226 37.54353270518554)
2646,110084865,2-42,POINT (126.96614035156327 37.57236127551019)
2647,110084872,000049,POINT (127.14305439237367 37.53664051558746)
2648,110084249,000097,POINT (126.87840993022017 37.51001872030172)
2649,110084883,080,POINT (127.06548242038583 37.598618135403356)
2650,110085076,4-21,POINT (127.07648769025427 37.60066974146636)
2651,110085077,1-17,POINT (127.1023952395771 37.61774949998681)
2652,110085134,000095,POINT (127.01710860247933 37.460109757456756)
2653,110085135,000036,POINT (127.08460793852318 37.5088013249368)
2654,110085201,081(2776),POINT (127.05113332511789 37.58169756773457)
2655,110084885,000103,POINT (126.88834489685651 37.48511106240176)
2656,110084894,000101,POINT (126.88994432533215 37.472537071306355)
2657,110084895,000102,POINT (126.89064472528115 37.48308551440634)
2658,110084901,015,POINT (126.87312360607284 37.53998302846859)
2659,110084909,218,POINT (127.00606972316301 37.58733192280194)
2660,110083315,000079,POINT (126.89564986239604 37.464650220455376)
2661,110084965,000028,POINT (126.91487178021879 37.56005079301582)
2662,110084966,000040,POINT (126.90996717773064 37.56111991245617)
2663,110081013,000117,POINT (127.0213148380671 37.5473754407733)
2664,110081030,000028,POINT (127.01761211273946 37.553345943107566)
2665,110081047,000009,POINT (127.0202634046143 37.54785340911667)
2666,110081419,186,POINT (127.03711496138631 37.59773948461432)
2667,110081687,000057,POINT (127.14050364833778 37.549148747463924)
2668,110085294,087,POINT (127.06793612494144 37.575118612406726)
2669,110085295,088,POINT (127.06792906030583 37.57410165417451)
2670,110082608,000206,POINT (126.95567650507411 37.5117316824587)
2671,110085325,407,POINT (126.97700658402181 37.55948153690502)
2672,110087047,000100,POINT (127.04684870568202 37.470244820903865)
2673,110087192,000158,POINT (126.97424564831577 37.52052365054301)
2674,110087193,000157,POINT (126.97494508715346 37.520546491573114)
2675,110087057,3-12,POINT (127.07619843348793 37.62528332810512)
2676,110087163,000171,POINT (127.03126035953262 37.56303314476396)
2677,110087194,43,POINT (126.88404922210414 37.59180771523364)
2678,110087058,35,POINT (126.90361751811487 37.61700279145346)
2679,110087059,19,POINT (126.94442814031146 37.65116592256385)
2680,110087089,36,POINT (126.91745426991267 37.587302057162546)
2681,110087090,37,POINT (126.9177079023141 37.587838972653756)
2682,110087116,106(매),POINT (127.03915904175557 37.58119950930572)
2683,110086961,100(매),POINT (127.0389955526322 37.57888568762601)
2684,110086924,93,POINT (126.91581336024649 37.61685517647329)
2685,110087152,000155(매설식),POINT (126.95985413252157 37.5364276403377)
2686,110087153,000156(매설식),POINT (126.9595866837469 37.53671264938417)
2687,110086948,000010,POINT (126.90579293426028 37.55737144953483)
2688,110086949,000001,POINT (126.90584889582597 37.55646931867939)
2689,110086950,000113,POINT (126.906339338937 37.555887247745005)
2690,110086926,000117,POINT (126.95201745094342 37.55658525113803)
2691,110086927,000118,POINT (126.95322756859754 37.5568313452144)
2692,110086928,000119,POINT (126.95448651039091 37.55682861400999)
2693,110086929,000120,POINT (126.95530769419845 37.55684582034688)
2694,110086930,000121,POINT (126.95506274700165 37.55627095344716)
2695,110086931,000122,POINT (126.95529952224828 37.555520974763155)
